support_interaction_id,unified_customer_id,ticket_id,customer_name,customer_email,customer_age,customer_gender,product_purchased,date_of_purchase,ticket_type,ticket_subject,ticket_status,resolution,ticket_priority,ticket_channel,first_response_time,time_to_resolution,resolution_hours_after_first_response,customer_satisfaction_rating,is_closed,is_open,response_available_flag,resolution_available_flag,invalid_age_flag,invalid_satisfaction_rating_flag,resolution_before_response_flag,identity_resolution_method,identity_confidence_score
SUP00003036,CUST0002414,1272,Amanda Thompson,reyeswendy@example.com,47,male,lg_washing_machine,2020-07-21 00:00:00,cancellation_request,display_issue,closed,Stock purpose seven next court attorney.,critical,chat,2023-06-01 12:21:55,2023-06-01 10:56:55,-1.4166666666666667,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003037,CUST0001928,3977,Karen Montoya,jacksonadam@example.com,45,other,fitbit_versa_smartwatch,2021-11-13 00:00:00,refund_request,product_recommendation,closed,Sense could turn theory.,medium,phone,2023-06-01 12:22:02,2023-06-01 14:25:02,2.0500000000000003,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003038,CUST0003159,1998,Christopher Eaton,thomas36@example.org,28,female,philips_hue_lights,2020-08-29 00:00:00,billing_inquiry,product_recommendation,closed,Summer just agency health PM throw building.,medium,email,2023-06-01 12:22:36,2023-06-01 10:59:36,-1.3833333333333333,2.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003039,CUST0004600,3046,Douglas Rodriguez,pwyatt@example.net,34,male,i_phone,2020-02-11 00:00:00,product_inquiry,peripheral_compatibility,closed,You major look performance despite coach program.,medium,social_media,2023-06-01 12:22:45,2023-06-01 16:50:45,4.466666666666667,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003040,CUST0004914,226,Heather Hood,annaholder@example.com,35,female,play_station,2020-03-29 00:00:00,technical_issue,product_recommendation,closed,View there race source career fact begin.,high,chat,2023-06-01 12:23:57,2023-05-31 21:54:57,-14.483333333333333,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003041,CUST0005182,8455,Jill Leon,murrayanna@example.org,51,female,samsung_galaxy,2020-03-11 00:00:00,cancellation_request,product_setup,pending_customer_response,,low,email,2023-06-01 12:24:06,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003042,CUST0005798,1605,Taylor Montoya,maryyork@example.org,22,female,dell_xps,2021-06-21 00:00:00,billing_inquiry,account_access,pending_customer_response,,medium,chat,2023-06-01 12:24:23,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003043,CUST0006521,305,Ryan Barnes,brianjones@example.com,53,female,amazon_kindle,2021-03-06 00:00:00,cancellation_request,software_bug,closed,Arrive miss short fly.,medium,chat,2023-06-01 12:24:39,2023-06-01 21:20:39,8.933333333333334,5.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003044,CUST0002792,6628,Nicholas White,melody74@example.net,20,female,amazon_echo,2020-11-12 00:00:00,technical_issue,peripheral_compatibility,pending_customer_response,,medium,chat,2023-06-01 12:24:43,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003045,CUST0006790,5061,James Odom,michelle45@example.net,57,male,canon_dslr_camera,2020-03-03 00:00:00,refund_request,product_setup,closed,Yeah indeed join rate degree success size.,low,chat,2023-06-01 12:24:49,2023-06-01 07:29:49,-4.916666666666667,3.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003046,CUST0000511,4975,Susan Brown,kathleengreen@example.com,48,female,amazon_kindle,2021-01-25 00:00:00,cancellation_request,display_issue,closed,Along around church political reveal fine.,medium,social_media,2023-06-01 12:24:51,2023-06-01 07:00:51,-5.4,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003047,CUST0004853,2404,Evan Mcdaniel,lauren56@example.org,41,female,asus_rog,2021-05-09 00:00:00,refund_request,network_problem,closed,Information plant likely plant race individual.,low,email,2023-06-01 12:25:11,2023-05-31 22:48:11,-13.616666666666667,2.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003048,CUST0003544,1816,Heather Davis,joseph45@example.org,20,female,roomba_robot_vacuum,2020-04-19 00:00:00,billing_inquiry,data_loss,pending_customer_response,,medium,social_media,2023-06-01 12:25:13,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003049,CUST0007007,8032,Valerie Salazar,rogerseric@example.net,51,female,microsoft_surface,2020-05-18 00:00:00,product_inquiry,battery_life,closed,Read soldier girl prepare important put trip.,low,phone,2023-06-01 12:25:17,2023-06-01 14:14:17,1.8166666666666667,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003050,CUST0006244,6179,Karen Hill,cory75@example.org,38,female,dyson_vacuum_cleaner,2021-04-22 00:00:00,cancellation_request,product_recommendation,pending_customer_response,,critical,social_media,2023-06-01 12:25:29,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003051,CUST0002369,4580,Destiny Johnson,lopezjoe@example.org,43,other,xbox,2020-01-03 00:00:00,technical_issue,delivery_problem,pending_customer_response,,high,social_media,2023-06-01 12:25:48,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003052,CUST0004801,8293,Caitlin Boyd,santosnancy@example.org,29,male,google_nest,2020-12-02 00:00:00,refund_request,network_problem,closed,Financial he popular field commercial.,medium,email,2023-06-01 12:26:28,2023-06-01 04:05:28,-8.350000000000001,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003053,CUST0000948,2206,Alexandra Jones,austin82@example.com,67,male,google_nest,2020-11-08 00:00:00,product_inquiry,software_bug,pending_customer_response,,high,email,2023-06-01 12:26:35,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003054,CUST0005660,1145,Matthew Henry,gardnerrenee@example.com,32,other,hp_pavilion,2020-01-22 00:00:00,billing_inquiry,network_problem,pending_customer_response,,low,email,2023-06-01 12:26:56,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003055,CUST0003285,2394,Antonio Macdonald,wnelson@example.org,54,female,fitbit_versa_smartwatch,2020-09-15 00:00:00,technical_issue,product_compatibility,pending_customer_response,,high,social_media,2023-06-01 12:26:57,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003056,CUST0001510,4543,Stephanie Lee,margaretwhite@example.net,60,male,amazon_echo,2020-11-09 00:00:00,cancellation_request,delivery_problem,pending_customer_response,,medium,social_media,2023-06-01 12:27:00,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003057,CUST0001308,5990,Dillon Marshall,emilywilliams@example.org,40,other,roomba_robot_vacuum,2020-04-09 00:00:00,cancellation_request,cancellation_request,pending_customer_response,,high,social_media,2023-06-01 12:27:13,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003058,CUST0004754,7961,Brian Lowe,johnsondaniel@example.net,22,male,roomba_robot_vacuum,2020-10-01 00:00:00,technical_issue,data_loss,closed,Eat a production land speech fast season.,high,phone,2023-06-01 12:27:32,2023-06-01 15:38:32,3.183333333333333,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003059,CUST0003002,8442,Kari Christensen,along@example.org,48,other,samsung_galaxy,2020-02-11 00:00:00,billing_inquiry,delivery_problem,closed,Democratic father exist billion.,high,social_media,2023-06-01 12:27:49,2023-06-01 11:35:49,-0.8666666666666667,3.0,1,0,1,1,0,0,1,synthetic_email_hash_global_pool,0.45
SUP00003060,CUST0005219,7678,Pamela Arnold,emay@example.org,56,other,lenovo_think_pad,2021-09-12 00:00:00,refund_request,delivery_problem,closed,Fact article another than stage case time.,critical,phone,2023-06-01 12:27:56,2023-06-01 15:01:56,2.566666666666667,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003061,CUST0006292,3893,Kenneth Mcgee,daniel16@example.org,39,male,bose_sound_link_speaker,2021-03-26 00:00:00,technical_issue,delivery_problem,pending_customer_response,,critical,social_media,2023-06-01 12:28:03,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003062,CUST0003258,7465,Terry Ortega,lgriffin@example.net,45,female,fitbit_versa_smartwatch,2020-06-23 00:00:00,technical_issue,product_recommendation,closed,Follow boy list nothing.,low,email,2023-06-01 12:28:08,2023-06-01 17:37:08,5.15,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003063,CUST0003842,5085,Seth Brennan,jeanette65@example.com,50,other,go_pro_hero,2020-03-05 00:00:00,billing_inquiry,software_bug,pending_customer_response,,medium,phone,2023-06-01 12:28:23,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003064,CUST0006610,3243,Ian Thornton,zwerner@example.net,37,female,dell_xps,2020-04-04 00:00:00,billing_inquiry,network_problem,closed,Fund or window manage.,critical,social_media,2023-06-01 12:28:26,2023-06-01 10:09:26,-2.316666666666667,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003065,CUST0004948,5890,Joshua Moore,rogerswilliam@example.com,48,male,fitbit_charge,2020-07-18 00:00:00,refund_request,data_loss,closed,Simple ago middle control.,high,email,2023-06-01 12:28:58,2023-06-01 23:19:58,10.85,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003066,CUST0004647,7770,Kathleen Oliver,hsantiago@example.net,64,female,samsung_galaxy,2020-11-12 00:00:00,billing_inquiry,account_access,pending_customer_response,,medium,chat,2023-06-01 12:29:05,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003067,CUST0002075,3364,Ryan Mccarty,hdavis@example.net,49,female,microsoft_office,2021-07-10 00:00:00,billing_inquiry,account_access,pending_customer_response,,low,chat,2023-06-01 12:29:14,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003068,CUST0000192,5834,Jake Murray,robert86@example.com,45,female,google_pixel,2021-12-26 00:00:00,product_inquiry,cancellation_request,closed,Protect federal seven challenge.,low,phone,2023-06-01 12:29:36,2023-06-01 21:27:36,8.966666666666669,5.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003069,CUST0007005,1011,Samantha Bradshaw,ryan00@example.com,38,male,microsoft_office,2020-07-03 00:00:00,refund_request,installation_support,closed,Program commercial suffer.,low,chat,2023-06-01 12:29:50,2023-06-01 07:30:50,-4.983333333333333,5.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003070,CUST0002835,7118,Gary Boyd,bryan71@example.com,48,male,dyson_vacuum_cleaner,2020-07-06 00:00:00,refund_request,product_setup,pending_customer_response,,critical,phone,2023-06-01 12:29:55,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003071,CUST0006454,6595,Rachel Garrett,angelabarnes@example.org,57,male,bose_quiet_comfort,2020-10-12 00:00:00,refund_request,refund_request,closed,High bank say control despite century even.,medium,email,2023-06-01 12:29:59,2023-06-01 08:08:59,-4.3500000000000005,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003072,CUST0004479,5624,Michael Vaughan,bmarshall@example.net,33,female,amazon_kindle,2021-04-01 00:00:00,refund_request,payment_issue,pending_customer_response,,critical,social_media,2023-06-01 12:30:48,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003073,CUST0005415,1490,Alyssa Moore,justin55@example.com,49,female,adobe_photoshop,2021-05-12 00:00:00,technical_issue,product_setup,closed,Visit card executive bad young yourself project.,low,chat,2023-06-01 12:30:49,2023-06-01 13:29:49,0.9833333333333333,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003074,CUST0002618,4014,Roy Ochoa,ian80@example.com,58,other,asus_rog,2021-09-05 00:00:00,cancellation_request,account_access,closed,Media company what approach media final into.,critical,chat,2023-06-01 12:30:54,2023-05-31 23:38:54,-12.866666666666667,2.0,1,0,1,1,0,0,1,synthetic_email_hash_global_pool,0.45
SUP00003075,CUST0006600,4069,Jordan Hopkins,fmoore@example.org,47,other,microsoft_xbox_controller,2021-06-13 00:00:00,cancellation_request,account_access,closed,House serve ask present dinner ok impact.,low,social_media,2023-06-01 12:31:06,2023-06-01 20:03:06,7.533333333333333,5.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003076,CUST0005624,1686,Robert Luna,candaceriggs@example.com,70,female,amazon_echo,2020-10-22 00:00:00,refund_request,product_compatibility,closed,Change behavior go near.,low,phone,2023-06-01 12:31:15,2023-06-01 11:17:15,-1.2333333333333334,3.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003077,CUST0002573,2914,John Santana,james89@example.com,70,female,bose_quiet_comfort,2021-11-05 00:00:00,cancellation_request,data_loss,closed,Commercial campaign front nor particularly beautiful east.,high,phone,2023-06-01 12:31:42,2023-06-01 11:42:42,-0.8166666666666667,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003078,CUST0003449,8245,Sarah Romero,holly57@example.net,69,female,lg_washing_machine,2020-01-15 00:00:00,refund_request,refund_request,pending_customer_response,,low,phone,2023-06-01 12:32:19,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003079,CUST0002725,3079,Gary Smith,kylecamacho@example.com,28,male,canon_dslr_camera,2021-08-12 00:00:00,technical_issue,product_compatibility,closed,Good career character newspaper thank.,low,social_media,2023-06-01 12:32:31,2023-06-01 13:01:31,0.48333333333333334,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003080,CUST0003783,3956,Clinton Golden,ejones@example.org,66,other,samsung_soundbar,2021-09-30 00:00:00,billing_inquiry,cancellation_request,pending_customer_response,,medium,social_media,2023-06-01 12:32:32,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003081,CUST0002729,152,Molly Wood,garciarebecca@example.org,45,other,xbox,2021-12-24 00:00:00,refund_request,display_issue,pending_customer_response,,medium,phone,2023-06-01 12:33:10,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003082,CUST0002114,4159,Jerry Walls,lawrencecarter@example.org,59,male,hp_pavilion,2020-08-21 00:00:00,technical_issue,display_issue,pending_customer_response,,critical,phone,2023-06-01 12:33:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003083,CUST0002834,7744,Cesar Warren,patelmatthew@example.net,35,male,nest_thermostat,2021-01-22 00:00:00,billing_inquiry,peripheral_compatibility,pending_customer_response,,critical,email,2023-06-01 12:33:27,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003084,CUST0006631,6233,Carol Mcintosh,robinsonroberta@example.com,63,female,sony_play_station,2020-10-24 00:00:00,cancellation_request,payment_issue,pending_customer_response,,medium,chat,2023-06-01 12:33:46,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003085,CUST0000613,1020,Veronica Black,valdezjoseph@example.org,39,other,bose_quiet_comfort,2020-09-28 00:00:00,cancellation_request,hardware_issue,closed,Production method important professional have.,critical,phone,2023-06-01 12:34:01,2023-06-01 19:49:01,7.25,2.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003086,CUST0001586,1413,Stephanie Rodriguez,tdiaz@example.com,52,other,lg_smart_tv,2021-03-14 00:00:00,cancellation_request,peripheral_compatibility,pending_customer_response,,medium,phone,2023-06-01 12:34:01,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003087,CUST0000113,3904,George Neal,wendy13@example.org,70,female,canon_dslr_camera,2021-11-29 00:00:00,technical_issue,delivery_problem,closed,Over show chair this consumer speech through nature.,critical,email,2023-06-01 12:34:19,2023-06-01 10:22:19,-2.2,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003088,CUST0005341,1676,James Franco,cpugh@example.org,38,male,nest_thermostat,2020-06-28 00:00:00,product_inquiry,product_compatibility,pending_customer_response,,medium,chat,2023-06-01 12:35:00,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003089,CUST0000789,7302,Christopher Shaw,dmorales@example.net,70,other,go_pro_hero,2021-06-18 00:00:00,technical_issue,hardware_issue,closed,Mind statement might focus one.,critical,email,2023-06-01 12:36:08,2023-06-01 05:36:08,-7.0,4.0,1,0,1,1,0,0,1,synthetic_email_hash_global_pool,0.45
SUP00003090,CUST0001053,4438,Matthew Anderson,smithandrew@example.com,19,male,samsung_galaxy,2021-10-21 00:00:00,product_inquiry,software_bug,closed,Ever until fly whether campaign bank.,critical,phone,2023-06-01 12:36:36,2023-06-01 07:27:36,-5.15,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003091,CUST0006318,1979,Tammy Sanchez,nandersen@example.com,28,male,adobe_photoshop,2020-02-08 00:00:00,product_inquiry,network_problem,closed,True trade state inside head imagine no.,low,email,2023-06-01 12:37:09,2023-06-01 05:41:09,-6.933333333333334,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00003092,CUST0003127,7129,Amanda Wilson,bradsherman@example.com,18,female,nest_thermostat,2020-02-03 00:00:00,billing_inquiry,refund_request,pending_customer_response,,high,social_media,2023-06-01 12:37:10,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003093,CUST0005485,5083,Jennifer Velez,mark86@example.org,46,female,amazon_echo,2020-07-02 00:00:00,refund_request,display_issue,closed,Decision themselves different college I we.,high,chat,2023-06-01 12:37:20,2023-06-01 16:08:20,3.5166666666666666,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003094,CUST0006363,6223,Alfred Williams,joseph18@example.net,53,male,roomba_robot_vacuum,2021-07-04 00:00:00,technical_issue,battery_life,pending_customer_response,,medium,email,2023-06-01 12:37:29,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003095,CUST0005579,212,Jacob Villarreal,jonathan58@example.net,49,other,lg_smart_tv,2020-04-06 00:00:00,product_inquiry,battery_life,pending_customer_response,,low,social_media,2023-06-01 12:37:38,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00003096,CUST0001883,3000,Adam Garcia,cantualicia@example.org,44,female,nikon_d,2020-03-07 00:00:00,refund_request,hardware_issue,closed,Certain commercial citizen.,medium,social_media,2023-06-01 12:37:39,2023-06-01 22:47:39,10.166666666666666,5.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003097,CUST0000214,8184,Gabriela Murphy,robin88@example.org,36,female,lg_washing_machine,2021-08-07 00:00:00,technical_issue,payment_issue,pending_customer_response,,critical,social_media,2023-06-01 12:37:57,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00003098,CUST0003924,1805,Kristie Edwards,lindaparker@example.com,43,other,sony_4_k_hdr_tv,2021-12-04 00:00:00,refund_request,payment_issue,closed,Model number majority market player shoulder.,critical,social_media,2023-06-01 12:37:58,2023-06-01 12:59:58,0.36666666666666664,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
