customer_identity_bridge_id,source_system,source_customer_id,source_customer_email,source_customer_name,unified_customer_id,identity_resolution_method,identity_confidence_score
IDBR00016702,customer_activity,ANON_INVOICE:519608,,,CUST0005406,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016703,customer_activity,ANON_INVOICE:519619,,,CUST0003274,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016704,customer_activity,ANON_INVOICE:519663,,,CUST0004262,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016705,customer_activity,ANON_INVOICE:519664,,,CUST0001285,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016706,customer_activity,ANON_INVOICE:519665,,,CUST0003166,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016707,customer_activity,ANON_INVOICE:519667,,,CUST0000691,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016708,customer_activity,ANON_INVOICE:519668,,,CUST0005660,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016709,customer_activity,ANON_INVOICE:519670,,,CUST0003231,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016710,customer_activity,ANON_INVOICE:519671,,,CUST0006037,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016711,customer_activity,ANON_INVOICE:519672,,,CUST0001714,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016712,customer_activity,ANON_INVOICE:519719,,,CUST0006314,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016713,customer_activity,ANON_INVOICE:519738,,,CUST0005386,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016714,customer_activity,ANON_INVOICE:519868,,,CUST0001692,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016715,customer_activity,ANON_INVOICE:519870,,,CUST0002647,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016716,customer_activity,ANON_INVOICE:520022,,,CUST0000678,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016717,customer_activity,ANON_INVOICE:520024,,,CUST0005316,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016718,customer_activity,ANON_INVOICE:520061,,,CUST0001011,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016719,customer_activity,ANON_INVOICE:520083,,,CUST0002746,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016720,customer_activity,ANON_INVOICE:520193,,,CUST0001304,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016721,customer_activity,ANON_INVOICE:520219,,,CUST0000889,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016722,customer_activity,ANON_INVOICE:520227,,,CUST0001695,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016723,customer_activity,ANON_INVOICE:520229,,,CUST0003602,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016724,customer_activity,ANON_INVOICE:520321,,,CUST0004849,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016725,customer_activity,ANON_INVOICE:520325,,,CUST0003312,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016726,customer_activity,ANON_INVOICE:520326,,,CUST0005431,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016727,customer_activity,ANON_INVOICE:520328,,,CUST0000859,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016728,customer_activity,ANON_INVOICE:520330,,,CUST0001622,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016729,customer_activity,ANON_INVOICE:520331,,,CUST0006235,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016730,customer_activity,ANON_INVOICE:520332,,,CUST0005537,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016731,customer_activity,ANON_INVOICE:520333,,,CUST0005977,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016732,customer_activity,ANON_INVOICE:520335,,,CUST0005291,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016733,customer_activity,ANON_INVOICE:520363,,,CUST0002290,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016734,customer_activity,ANON_INVOICE:520365,,,CUST0001203,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016735,customer_activity,ANON_INVOICE:520366,,,CUST0005519,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016736,customer_activity,ANON_INVOICE:520379,,,CUST0001806,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016737,customer_activity,ANON_INVOICE:520395,,,CUST0003543,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016738,customer_activity,ANON_INVOICE:520397,,,CUST0002463,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016739,customer_activity,ANON_INVOICE:520399,,,CUST0005901,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016740,customer_activity,ANON_INVOICE:520400,,,CUST0000415,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016741,customer_activity,ANON_INVOICE:520408,,,CUST0001081,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016742,customer_activity,ANON_INVOICE:520409,,,CUST0003386,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016743,customer_activity,ANON_INVOICE:520411,,,CUST0006280,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016744,customer_activity,ANON_INVOICE:520412,,,CUST0006528,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016745,customer_activity,ANON_INVOICE:520414,,,CUST0002425,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016746,customer_activity,ANON_INVOICE:520417,,,CUST0006963,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016747,customer_activity,ANON_INVOICE:520418,,,CUST0001092,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016748,customer_activity,ANON_INVOICE:520486,,,CUST0004412,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016749,customer_activity,ANON_INVOICE:520487,,,CUST0002763,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016750,customer_activity,ANON_INVOICE:520488,,,CUST0002295,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016751,customer_activity,ANON_INVOICE:520489,,,CUST0003313,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016752,customer_activity,ANON_INVOICE:520490,,,CUST0002122,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016753,customer_activity,ANON_INVOICE:520491,,,CUST0004123,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016754,customer_activity,ANON_INVOICE:520492,,,CUST0004623,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016755,customer_activity,ANON_INVOICE:520498,,,CUST0002136,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016756,customer_activity,ANON_INVOICE:520499,,,CUST0006944,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016757,customer_activity,ANON_INVOICE:520500,,,CUST0001027,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016758,customer_activity,ANON_INVOICE:520501,,,CUST0006289,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016759,customer_activity,ANON_INVOICE:520533,,,CUST0006818,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016760,customer_activity,ANON_INVOICE:520544,,,CUST0005648,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016761,customer_activity,ANON_INVOICE:520562,,,CUST0003282,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016762,customer_activity,ANON_INVOICE:C520563,,,CUST0002598,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016763,customer_activity,ANON_INVOICE:520571,,,CUST0003708,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016764,customer_activity,ANON_INVOICE:520573,,,CUST0005032,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016765,customer_activity,ANON_INVOICE:520574,,,CUST0005495,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016766,customer_activity,ANON_INVOICE:520578,,,CUST0000264,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016767,customer_activity,ANON_INVOICE:520579,,,CUST0004636,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016768,customer_activity,ANON_INVOICE:520580,,,CUST0002551,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016769,customer_activity,ANON_INVOICE:520581,,,CUST0006921,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016770,customer_activity,ANON_INVOICE:520583,,,CUST0006654,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016771,customer_activity,ANON_INVOICE:C520667,,,CUST0001790,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016772,customer_activity,ANON_INVOICE:C520668,,,CUST0003273,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016773,customer_activity,ANON_INVOICE:520670,,,CUST0002318,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016774,customer_activity,ANON_INVOICE:520681,,,CUST0005155,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016775,customer_activity,ANON_INVOICE:C520684,,,CUST0000539,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016776,customer_activity,ANON_INVOICE:520685,,,CUST0004422,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016777,customer_activity,ANON_INVOICE:520689,,,CUST0006084,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016778,customer_activity,ANON_INVOICE:C520735,,,CUST0006044,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016779,customer_activity,ANON_INVOICE:520739,,,CUST0006685,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016780,customer_activity,ANON_INVOICE:520741,,,CUST0003974,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016781,customer_activity,ANON_INVOICE:520771,,,CUST0000326,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016782,customer_activity,ANON_INVOICE:520818,,,CUST0005048,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016783,customer_activity,ANON_INVOICE:520824,,,CUST0002777,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016784,customer_activity,ANON_INVOICE:520833,,,CUST0006577,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016785,customer_activity,ANON_INVOICE:520852,,,CUST0006512,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016786,customer_activity,ANON_INVOICE:520878,,,CUST0000957,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016787,customer_activity,ANON_INVOICE:520887,,,CUST0005846,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016788,customer_activity,ANON_INVOICE:520889,,,CUST0006803,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016789,customer_activity,ANON_INVOICE:520890,,,CUST0002958,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016790,customer_activity,ANON_INVOICE:520891,,,CUST0000062,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016791,customer_activity,ANON_INVOICE:520898,,,CUST0005080,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016792,customer_activity,ANON_INVOICE:520905,,,CUST0004986,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016793,customer_activity,ANON_INVOICE:520992,,,CUST0000584,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016794,customer_activity,ANON_INVOICE:520998,,,CUST0006759,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016795,customer_activity,ANON_INVOICE:521024,,,CUST0006810,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016796,customer_activity,ANON_INVOICE:521025,,,CUST0004357,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016797,customer_activity,ANON_INVOICE:521028,,,CUST0006499,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016798,customer_activity,ANON_INVOICE:521031,,,CUST0004462,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016799,customer_activity,ANON_INVOICE:521042,,,CUST0002820,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016800,customer_activity,ANON_INVOICE:521079,,,CUST0000653,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016801,customer_activity,ANON_INVOICE:521169,,,CUST0003478,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016802,customer_activity,ANON_INVOICE:521171,,,CUST0005657,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016803,customer_activity,ANON_INVOICE:521198,,,CUST0002977,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016804,customer_activity,ANON_INVOICE:521202,,,CUST0005413,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016805,customer_activity,ANON_INVOICE:521212,,,CUST0005412,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016806,customer_activity,ANON_INVOICE:521216,,,CUST0004096,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016807,customer_activity,ANON_INVOICE:521224,,,CUST0001139,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016808,customer_activity,ANON_INVOICE:521229,,,CUST0006759,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016809,customer_activity,ANON_INVOICE:521230,,,CUST0002504,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016810,customer_activity,ANON_INVOICE:C521231,,,CUST0003422,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016811,customer_activity,ANON_INVOICE:521281,,,CUST0006263,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016812,customer_activity,ANON_INVOICE:521305,,,CUST0006624,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016813,customer_activity,ANON_INVOICE:521347,,,CUST0001921,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016814,customer_activity,ANON_INVOICE:521348,,,CUST0002754,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016815,customer_activity,ANON_INVOICE:521355,,,CUST0002301,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016816,customer_activity,ANON_INVOICE:521357,,,CUST0001000,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016817,customer_activity,ANON_INVOICE:521408,,,CUST0004544,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016818,customer_activity,ANON_INVOICE:521409,,,CUST0001290,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016819,customer_activity,ANON_INVOICE:521486,,,CUST0006000,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016820,customer_activity,ANON_INVOICE:521488,,,CUST0001508,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016821,customer_activity,ANON_INVOICE:521489,,,CUST0005666,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016822,customer_activity,ANON_INVOICE:521490,,,CUST0000752,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016823,customer_activity,ANON_INVOICE:521491,,,CUST0001731,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016824,customer_activity,ANON_INVOICE:521492,,,CUST0005279,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016825,customer_activity,ANON_INVOICE:521517,,,CUST0002567,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016826,customer_activity,ANON_INVOICE:521519,,,CUST0000789,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016827,customer_activity,ANON_INVOICE:521545,,,CUST0004803,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016828,customer_activity,ANON_INVOICE:521550,,,CUST0003825,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016829,customer_activity,ANON_INVOICE:521551,,,CUST0003449,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016830,customer_activity,ANON_INVOICE:521555,,,CUST0006179,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016831,customer_activity,ANON_INVOICE:521556,,,CUST0003097,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016832,customer_activity,ANON_INVOICE:521646,,,CUST0002311,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016833,customer_activity,ANON_INVOICE:521691,,,CUST0003633,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016834,customer_activity,ANON_INVOICE:521694,,,CUST0006106,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016835,customer_activity,ANON_INVOICE:521772,,,CUST0000760,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016836,customer_activity,ANON_INVOICE:521773,,,CUST0001097,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016837,customer_activity,ANON_INVOICE:521774,,,CUST0003161,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016838,customer_activity,ANON_INVOICE:521776,,,CUST0003156,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016839,customer_activity,ANON_INVOICE:521777,,,CUST0006072,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016840,customer_activity,ANON_INVOICE:521778,,,CUST0006790,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016841,customer_activity,ANON_INVOICE:521779,,,CUST0003813,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016842,customer_activity,ANON_INVOICE:521780,,,CUST0003164,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016843,customer_activity,ANON_INVOICE:521782,,,CUST0002781,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016844,customer_activity,ANON_INVOICE:521783,,,CUST0002802,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016845,customer_activity,ANON_INVOICE:521795,,,CUST0001853,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016846,customer_activity,ANON_INVOICE:521859,,,CUST0001328,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016847,customer_activity,ANON_INVOICE:521863,,,CUST0005803,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016848,customer_activity,ANON_INVOICE:521865,,,CUST0000233,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016849,customer_activity,ANON_INVOICE:521867,,,CUST0003458,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016850,customer_activity,ANON_INVOICE:C521870,,,CUST0001108,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016851,customer_activity,ANON_INVOICE:C521872,,,CUST0004980,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016852,customer_activity,ANON_INVOICE:C521885,,,CUST0001736,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016853,customer_activity,ANON_INVOICE:521886,,,CUST0000220,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016854,customer_activity,ANON_INVOICE:C521887,,,CUST0003681,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016855,customer_activity,ANON_INVOICE:521895,,,CUST0004421,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016856,customer_activity,ANON_INVOICE:521923,,,CUST0000423,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016857,customer_activity,ANON_INVOICE:521926,,,CUST0000386,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016858,customer_activity,ANON_INVOICE:521929,,,CUST0005695,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016859,customer_activity,ANON_INVOICE:521930,,,CUST0003215,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016860,customer_activity,ANON_INVOICE:521932,,,CUST0001304,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016861,customer_activity,ANON_INVOICE:521933,,,CUST0001684,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016862,customer_activity,ANON_INVOICE:521934,,,CUST0001985,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016863,customer_activity,ANON_INVOICE:521939,,,CUST0006235,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016864,customer_activity,ANON_INVOICE:521940,,,CUST0003502,synthetic_invoice_hash_for_missing_customer,0.25
